id,child,trial,age,year_group,competition_order,age_group,country,gender,cost,competition,relation,fairness,allocation,justification
C2E20,20,7,52,Jonior,competition first,Younger,CN,Female,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C2E21,21,7,54,Jonior,competition first,Younger,CN,Female,Cost,NOcompetition,Unknown-peer,Fair,Fair,Affiliation
C2E22,22,7,53,Jonior,competition first,Younger,CN,Male,Cost,NOcompetition,Unknown-peer,Unfair,UFad,Desire
C2E23,23,7,47,Jonior,competition first,Younger,CN,Female,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C2E24,24,7,60,Jonior,competition first,Younger,CN,Male,Cost,NOcompetition,Unknown-peer,Unfair,UFdis,Affiliation
C2E25,25,7,50,Jonior,competition first,Younger,CN,Male,Cost,NOcompetition,Unknown-peer,Unfair,UFdis,Norm
C2C01,26,7,50,Jonior,control first,Younger,CN,Female,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C2C02,27,7,53,Jonior,control first,Younger,CN,Female,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C2C03,28,7,53,Jonior,control first,Younger,CN,Male,Cost,NOcompetition,Unknown-peer,Fair,Fair,Uncodable
C2C04,29,7,52,Jonior,control first,Younger,CN,Male,Cost,NOcompetition,Unknown-peer,Unfair,UFad,Desire
C2C05,30,7,53,Jonior,control first,Younger,CN,Male,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C2C06,31,7,49,Jonior,control first,Younger,CN,Male,Cost,NOcompetition,Unknown-peer,Unfair,UFad,Desire
C2C07,32,7,50,Jonior,control first,Younger,CN,Female,Cost,NOcompetition,Unknown-peer,Unfair,UFad,Desire
C2C08,33,7,52,Jonior,control first,Younger,CN,Male,Cost,NOcompetition,Unknown-peer,Unfair,UFdis,Affiliation
C2C09,34,7,48,Jonior,control first,Younger,CN,Male,Cost,NOcompetition,Unknown-peer,Unfair,UFdis,Conduct
C2C10,35,7,49,Jonior,control first,Younger,CN,Male,Cost,NOcompetition,Unknown-peer,Unfair,UFad,Conduct
C2C11,36,7,46,Jonior,control first,Younger,CN,Female,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C2C12,37,7,46,Jonior,control first,Younger,CN,Male,Cost,NOcompetition,Unknown-peer,Unfair,UFdis,Desire
C2C13,38,7,53,Jonior,control first,Younger,CN,Male,Cost,NOcompetition,Unknown-peer,Unfair,UFad,Desire
C2C14,39,7,53,Jonior,control first,Younger,CN,Male,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C2C15,40,7,48,Jonior,control first,Younger,CN,Female,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C2C16,41,7,49,Jonior,control first,Younger,CN,Male,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C2C17,42,7,47,Jonior,control first,Younger,CN,Female,Cost,NOcompetition,Unknown-peer,Unfair,UFdis,Desire
C2C18,43,7,51,Jonior,control first,Younger,CN,Male,Cost,NOcompetition,Unknown-peer,Unfair,UFad,Desire
C2C19,44,7,48,Jonior,control first,Younger,CN,Male,Cost,NOcompetition,Unknown-peer,Unfair,UFdis,Conduct
C2C20,45,7,42,Jonior,control first,Younger,CN,Male,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C2C21,46,7,52,Jonior,control first,Younger,CN,Female,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C2C23,47,7,38,Jonior,control first,Younger,CN,Female,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C2C22,48,7,47,Jonior,control first,Younger,CN,Female,Cost,NOcompetition,Unknown-peer,Unfair,UFdis,Uncodable
C2C24,49,7,44,Jonior,control first,Younger,CN,Male,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C2C25,50,7,44,Jonior,control first,Younger,CN,Male,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C2E26,51,7,44,Jonior,competition first,Younger,CN,Female,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C2C26,52,7,47,Jonior,control first,Younger,CN,Female,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C2E27,53,7,41,Jonior,competition first,Younger,CN,Male,Cost,NOcompetition,Unknown-peer,Unfair,UFad,Desire
C2C27,54,7,44,Jonior,control first,Younger,CN,Male,Cost,NOcompetition,Unknown-peer,Unfair,UFad,Desire
C4E01,55,7,69,Senior,competition first,Older,CN,Female,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4E02,56,7,75,Senior,competition first,Older,CN,Male,Cost,NOcompetition,Unknown-peer,Unfair,UFad,Affiliation
C4E03,57,7,75,Senior,competition first,Older,CN,Male,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4E04,58,7,70,Senior,competition first,Older,CN,Female,Cost,NOcompetition,Unknown-peer,Unfair,UFdis,Norm
C4E05,59,7,70,Senior,competition first,Older,CN,Female,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4E06,60,7,70,Senior,competition first,Older,CN,Female,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4E07,61,7,70,Senior,competition first,Older,CN,Female,Cost,NOcompetition,Unknown-peer,Unfair,UFad,Desire
C4E08,62,7,75,Senior,competition first,Older,CN,Female,Cost,NOcompetition,Unknown-peer,Unfair,UFad,Desire
C4E09,63,7,74,Senior,competition first,Older,CN,Male,Cost,NOcompetition,Unknown-peer,Unfair,UFad,Affiliation
C4E10,64,7,75,Senior,competition first,Older,CN,Male,Cost,NOcompetition,Unknown-peer,Unfair,UFad,Desire
C4E11,65,7,70,Senior,competition first,Older,CN,Female,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4E12,66,7,69,Senior,competition first,Older,CN,Male,Cost,NOcompetition,Unknown-peer,Unfair,UFdis,Norm
C4E13,67,7,76,Senior,competition first,Older,CN,Male,Cost,NOcompetition,Unknown-peer,Unfair,UFad,Affiliation
C4E14,68,7,75,Senior,competition first,Older,CN,Male,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4E15,69,7,73,Senior,competition first,Older,CN,Female,Cost,NOcompetition,Unknown-peer,Unfair,UFad,Desire
C4E16,70,7,73,Senior,competition first,Older,CN,Female,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4E17,71,7,76,Senior,competition first,Older,CN,Male,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4E18,72,7,75,Senior,competition first,Older,CN,Male,Cost,NOcompetition,Unknown-peer,Unfair,UFad,Desire
C4E19,73,7,75,Senior,competition first,Older,CN,Male,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4E20,74,7,75,Senior,competition first,Older,CN,Male,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4E21,75,7,73,Senior,competition first,Older,CN,Male,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4E22,76,7,73,Senior,competition first,Older,CN,Female,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4E23,77,7,72,Senior,competition first,Older,CN,Female,Cost,NOcompetition,Unknown-peer,Unfair,UFad,Desire
C4E24,78,7,72,Senior,competition first,Older,CN,Female,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4E25,79,7,77,Senior,competition first,Older,CN,Female,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4C01,80,7,72,Senior,control first,Older,CN,Male,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4C02,81,7,75,Senior,control first,Older,CN,Male,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4C03,82,7,74,Senior,control first,Older,CN,Female,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4C04,83,7,71,Senior,control first,Older,CN,Male,Cost,NOcompetition,Unknown-peer,Unfair,UFad,Affiliation
C4C05,84,7,69,Senior,control first,Older,CN,Female,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4C06,85,7,71,Senior,control first,Older,CN,Male,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4C07,86,7,75,Senior,control first,Older,CN,Female,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4C08,87,7,73,Senior,control first,Older,CN,Male,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4C09,88,7,70,Senior,control first,Older,CN,Male,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4C10,89,7,71,Senior,control first,Older,CN,Female,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4C11,90,7,72,Senior,control first,Older,CN,Female,Cost,NOcompetition,Unknown-peer,Unfair,UFdis,Affiliation
C4C12,91,7,69,Senior,control first,Older,CN,Male,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4C13,92,7,72,Senior,control first,Older,CN,Male,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4C14,93,7,75,Senior,control first,Older,CN,Male,Cost,NOcompetition,Unknown-peer,Unfair,UFad,Desire
C4C15,94,7,74,Senior,control first,Older,CN,Male,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4C16,95,7,73,Senior,control first,Older,CN,Male,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4C17,96,7,73,Senior,control first,Older,CN,Female,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4C18,97,7,79,Senior,control first,Older,CN,Female,Cost,NOcompetition,Unknown-peer,Unfair,UFad,Desire
C4C19,98,7,78,Senior,control first,Older,CN,Female,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4C20,99,7,78,Senior,control first,Older,CN,Male,Cost,NOcompetition,Unknown-peer,Unfair,UFad,Desire
C4C21,100,7,78,Senior,control first,Older,CN,Male,Cost,NOcompetition,Unknown-peer,Unfair,UFad,Desire
C4C22,101,7,77,Senior,control first,Older,CN,Female,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4C23,102,7,77,Senior,control first,Older,CN,Female,Cost,NOcompetition,Unknown-peer,Unfair,UFdis,Affiliation
C4C24,103,7,75,Senior,control first,Older,CN,Female,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C4C25,104,7,73,Senior,control first,Older,CN,Female,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4001,105,7,64,Senior,competition first,Older,UK,Male,Cost,NOcompetition,Unknown-peer,Fair,Fair,Desire
U4002,106,7,68,Senior,competition first,Older,UK,Male,Cost,NOcompetition,Unknown-peer,Unfair,Fair,Desire
U4003,107,7,64,Senior,competition first,Older,UK,Male,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4004,108,7,73,Senior,competition first,Older,UK,Female,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4005,109,7,77,Senior,competition first,Older,UK,Male,Cost,NOcompetition,Unknown-peer,Fair,UFad,Norm
U4006,110,7,80,Senior,competition first,Older,UK,Female,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4007,111,7,74,Senior,competition first,Older,UK,Female,Cost,NOcompetition,Unknown-peer,Unfair,Fair,Desire
U4008,112,7,71,Senior,competition first,Older,UK,Female,Cost,NOcompetition,Unknown-peer,Unfair,UFad,Desire
U4009,113,7,71,Senior,competition first,Older,UK,Female,Cost,NOcompetition,Unknown-peer,Unfair,Fair,Desire
U4010,114,7,73,Senior,competition first,Older,UK,Male,Cost,NOcompetition,Unknown-peer,Unfair,UFad,Desire
U4011,115,7,74,Senior,competition first,Older,UK,Male,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4012,116,7,64,Senior,competition first,Older,UK,Female,Cost,NOcompetition,Unknown-peer,Fair,UFad,Norm
U4013,117,7,66,Senior,competition first,Older,UK,Male,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4014,118,7,63,Senior,competition first,Older,UK,Male,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4015,119,7,63,Senior,competition first,Older,UK,Male,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4016,120,7,64,Senior,competition first,Older,UK,Female,Cost,NOcompetition,Unknown-peer,Fair,UFad,Uncodable
U4017,121,7,68,Senior,competition first,Older,UK,Male,Cost,NOcompetition,Unknown-peer,Unfair,UFad,Uncodable
U4018,122,7,60,Jonior,competition first,Younger,UK,Female,Cost,NOcompetition,Unknown-peer,Unfair,Fair,Desire
U4019,123,7,61,Jonior,competition first,Younger,UK,Male,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4020,124,7,58,Jonior,competition first,Younger,UK,Male,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4021,125,7,52,Jonior,competition first,Younger,UK,Male,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4022,126,7,57,Jonior,competition first,Younger,UK,Male,Cost,NOcompetition,Unknown-peer,Unfair,Fair,Desire
U4023,127,7,57,Jonior,competition first,Younger,UK,Male,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4024,128,7,56,Jonior,competition first,Younger,UK,Female,Cost,NOcompetition,Unknown-peer,Unfair,UFad,Desire
U4025,129,7,57,Jonior,competition first,Younger,UK,Male,Cost,NOcompetition,Unknown-peer,Fair,UFad,Norm
U4026,130,7,54,Jonior,control first,Younger,UK,Female,Cost,NOcompetition,Unknown-peer,Unfair,UFad,Desire
U4027,131,7,54,Jonior,control first,Younger,UK,Female,Cost,NOcompetition,Unknown-peer,Fair,UFad,Norm
U4028,132,7,55,Jonior,control first,Younger,UK,Female,Cost,NOcompetition,Unknown-peer,Fair,UFdis,Uncodable
U4029,133,7,55,Jonior,control first,Younger,UK,Female,Cost,NOcompetition,Unknown-peer,Fair,UFad,Norm
U4030,134,7,74,Senior,control first,Older,UK,Male,Cost,NOcompetition,Unknown-peer,Unfair,UFad,Desire
U4031,135,7,66,Senior,control first,Older,UK,Male,Cost,NOcompetition,Unknown-peer,Unfair,Fair,Desire
U4032,136,7,57,Jonior,control first,Younger,UK,Male,Cost,NOcompetition,Unknown-peer,Unfair,Fair,Norm
U4033,137,7,62,Jonior,control first,Younger,UK,Male,Cost,NOcompetition,Unknown-peer,Unfair,UFad,Desire
U4034,138,7,56,Jonior,control first,Younger,UK,Male,Cost,NOcompetition,Unknown-peer,Unfair,Fair,Desire
U4035,139,7,53,Jonior,control first,Younger,UK,Female,Cost,NOcompetition,Unknown-peer,Unfair,UFad,Affiliation
U4036,140,7,56,Jonior,control first,Younger,UK,Female,Cost,NOcompetition,Unknown-peer,Unfair,Fair,Desire
U4037,141,7,61,Jonior,control first,Younger,UK,Female,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4038,142,7,62,Jonior,control first,Younger,UK,Male,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4039,143,7,58,Jonior,control first,Younger,UK,Female,Cost,NOcompetition,Unknown-peer,Unfair,Fair,Desire
U4040,144,7,58,Jonior,control first,Younger,UK,Female,Cost,NOcompetition,Unknown-peer,Fair,UFad,Norm
U4041,145,7,56,Jonior,control first,Younger,UK,Male,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4042,146,7,41,Jonior,control first,Younger,UK,Male,Cost,NOcompetition,Unknown-peer,Fair,Fair,Uncodable
U4043,147,7,48,Jonior,control first,Younger,UK,Female,Cost,NOcompetition,Unknown-peer,Fair,UFad,Norm
U4044,148,7,55,Jonior,control first,Younger,UK,Female,Cost,NOcompetition,Unknown-peer,Unfair,UFad,Desire
U4045,149,7,59,Jonior,control first,Younger,UK,Male,Cost,NOcompetition,Unknown-peer,Fair,UFad,Norm
U4046,150,7,82,Senior,control first,Older,UK,Female,Cost,NOcompetition,Unknown-peer,Unfair,UFad,Desire
U4047,151,7,54,Jonior,control first,Younger,UK,Male,Cost,NOcompetition,Unknown-peer,Fair,UFad,Norm
U4048,152,7,53,Jonior,control first,Younger,UK,Female,Cost,NOcompetition,Unknown-peer,Fair,UFad,Norm
U4049,153,7,53,Jonior,control first,Younger,UK,Female,Cost,NOcompetition,Unknown-peer,Unfair,Fair,Affiliation
U4050,154,7,55,Jonior,control first,Younger,UK,Female,Cost,NOcompetition,Unknown-peer,Unfair,UFad,Affiliation
U4051,155,7,55,Jonior,competition first,Younger,UK,Female,Cost,NOcompetition,Unknown-peer,Fair,UFdis,Norm
U4052,156,7,55,Jonior,control first,Younger,UK,Female,Cost,NOcompetition,Unknown-peer,Unfair,Fair,Desire
U4053,157,7,55,Jonior,competition first,Younger,UK,Male,Cost,NOcompetition,Unknown-peer,Fair,UFad,Norm
U4054,158,7,56,Jonior,control first,Younger,UK,Male,Cost,NOcompetition,Unknown-peer,Unfair,Fair,Desire
U4055,159,7,54,Jonior,competition first,Younger,UK,Male,Cost,NOcompetition,Unknown-peer,Unfair,UFdis,Desire
U4056,160,7,62,Jonior,competition first,Younger,UK,Male,Cost,NOcompetition,Unknown-peer,Fair,UFdis,Norm
U4057,161,7,62,Jonior,competition first,Younger,UK,Male,Cost,NOcompetition,Unknown-peer,Unfair,Fair,Desire
U4058,162,7,60,Jonior,competition first,Younger,UK,Female,Cost,NOcompetition,Unknown-peer,Unfair,Fair,Desire
U4059,163,7,53,Jonior,competition first,Younger,UK,Male,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4060,164,7,56,Jonior,competition first,Younger,UK,Male,Cost,NOcompetition,Unknown-peer,Unfair,UFad,Desire
U4061,165,7,57,Jonior,competition first,Younger,UK,Male,Cost,NOcompetition,Unknown-peer,Fair,UFad,Norm
U4062,166,7,58,Jonior,competition first,Younger,UK,Female,Cost,NOcompetition,Unknown-peer,Unfair,Fair,Desire
U4063,167,7,61,Jonior,competition first,Younger,UK,Male,Cost,NOcompetition,Unknown-peer,Unfair,UFdis,Desire
U4064,168,7,61,Jonior,competition first,Younger,UK,Male,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4065,169,7,64,Jonior,competition first,Older,UK,Female,Cost,NOcompetition,Unknown-peer,Unfair,UFad,Desire
U4066,170,7,64,Senior,competition first,Older,UK,Male,Cost,NOcompetition,Unknown-peer,Unfair,Fair,Desire
U4067,171,7,65,Senior,competition first,Older,UK,Female,Cost,NOcompetition,Unknown-peer,Unfair,UFad,Desire
U4068,172,7,68,Senior,competition first,Older,UK,Male,Cost,NOcompetition,Unknown-peer,Fair,UFad,Norm
U4069,173,7,69,Senior,competition first,Older,UK,Male,Cost,NOcompetition,Unknown-peer,Unfair,UFad,Desire
U4070,174,7,69,Senior,competition first,Older,UK,Male,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4071,175,7,70,Senior,competition first,Older,UK,Female,Cost,NOcompetition,Unknown-peer,Unfair,UFad,Affiliation
U4072,176,7,71,Senior,competition first,Older,UK,Female,Cost,NOcompetition,Unknown-peer,Fair,UFad,Norm
U4073,177,7,72,Senior,competition first,Older,UK,Female,Cost,NOcompetition,Unknown-peer,Unfair,Fair,Desire
U4074,178,7,74,Senior,competition first,Older,UK,Female,Cost,NOcompetition,Unknown-peer,Unfair,UFad,Desire
U4075,179,7,75,Senior,competition first,Older,UK,Male,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4076,180,7,65,Senior,competition first,Older,UK,Male,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4077,181,7,66,Senior,competition first,Older,UK,Female,Cost,NOcompetition,Unknown-peer,Fair,UFad,Norm
U4078,182,7,66,Senior,competition first,Older,UK,Female,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4079,183,7,68,Senior,competition first,Older,UK,Male,Cost,NOcompetition,Unknown-peer,Fair,UFad,Norm
U4080,184,7,70,Senior,control first,Older,UK,Male,Cost,NOcompetition,Unknown-peer,Unfair,UFad,Desire
U4081,185,7,76,Senior,control first,Older,UK,Male,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4082,186,7,76,Senior,control first,Older,UK,Male,Cost,NOcompetition,Unknown-peer,Fair,UFad,Norm
U4083,187,7,69,Senior,control first,Older,UK,Male,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4084,188,7,68,Senior,control first,Older,UK,Male,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4085,189,7,66,Senior,control first,Older,UK,Female,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4086,190,7,68,Senior,control first,Older,UK,Male,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4087,191,7,72,Senior,control first,Older,UK,Female,Cost,NOcompetition,Unknown-peer,Unfair,Fair,Desire
U4088,192,7,72,Senior,control first,Older,UK,Male,Cost,NOcompetition,Unknown-peer,Fair,UFad,Norm
U4089,193,7,60,Jonior,control first,Younger,UK,Female,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4090,194,7,52,Jonior,control first,Younger,UK,Male,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4091,195,7,56,Jonior,control first,Younger,UK,Male,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4092,196,7,59,Jonior,control first,Younger,UK,Male,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4093,197,7,59,Jonior,control first,Younger,UK,Male,Cost,NOcompetition,Unknown-peer,Unfair,Fair,Affiliation
U4094,198,7,62,Jonior,control first,Younger,UK,Male,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4095,199,7,62,Jonior,control first,Younger,UK,Female,Cost,NOcompetition,Unknown-peer,Unfair,UFad,Desire
U4096,200,7,62,Jonior,control first,Younger,UK,Female,Cost,NOcompetition,Unknown-peer,Unfair,Fair,Desire
U4097,201,7,52,Jonior,control first,Younger,UK,Male,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4098,202,7,63,Jonior,control first,Older,UK,Female,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
U4099,203,7,56,Jonior,control first,Younger,UK,Female,Cost,NOcompetition,Unknown-peer,Unfair,Fair,Desire
U4100,204,7,63,Jonior,control first,Older,UK,Male,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C2E01,1,8,54,Jonior,competition first,Younger,CN,Female,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Uncodable
C2E02,2,8,53,Jonior,competition first,Younger,CN,Male,NOcost,NOcompetition,Unknown-peer,Unfair,UFad,Desire
C2E03,3,8,51,Jonior,competition first,Younger,CN,Female,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Desire
C2E04,4,8,48,Jonior,competition first,Younger,CN,Female,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C2E05,5,8,53,Jonior,competition first,Younger,CN,Female,NOcost,NOcompetition,Unknown-peer,Unfair,UFad,Conduct
C2E06,6,8,52,Jonior,competition first,Younger,CN,Male,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C2E07,7,8,50,Jonior,competition first,Younger,CN,Male,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C2E08,8,8,48,Jonior,competition first,Younger,CN,Male,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Conduct
C2E09,9,8,52,Jonior,competition first,Younger,CN,Female,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Affiliation
C2E10,10,8,53,Jonior,competition first,Younger,CN,Male,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Desire
C2E11,11,8,44,Jonior,competition first,Younger,CN,Male,NOcost,NOcompetition,Unknown-peer,Unfair,UFdis,Desire
C2E12,12,8,47,Jonior,competition first,Younger,CN,Male,NOcost,NOcompetition,Unknown-peer,Unfair,UFad,Desire
C2E13,13,8,48,Jonior,competition first,Younger,CN,Male,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C2E14,14,8,51,Jonior,competition first,Younger,CN,Male,NOcost,NOcompetition,Unknown-peer,Unfair,UFad,Desire
C2E15,15,8,49,Jonior,competition first,Younger,CN,Male,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C2E16,16,8,51,Jonior,competition first,Younger,CN,Male,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Desire
C2E17,17,8,49,Jonior,competition first,Younger,CN,Male,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Conduct
C2E18,18,8,48,Jonior,competition first,Younger,CN,Male,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C2E19,19,8,48,Jonior,competition first,Younger,CN,Male,NOcost,NOcompetition,Unknown-peer,Unfair,UFdis,Desire
C2E20,20,8,52,Jonior,competition first,Younger,CN,Female,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C2E21,21,8,54,Jonior,competition first,Younger,CN,Female,NOcost,NOcompetition,Unknown-peer,Unfair,UFad,Affiliation
C2E22,22,8,53,Jonior,competition first,Younger,CN,Male,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C2E23,23,8,47,Jonior,competition first,Younger,CN,Female,NOcost,NOcompetition,Unknown-peer,Unfair,UFdis,Norm
C2E24,24,8,60,Jonior,competition first,Younger,CN,Male,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Affiliation
C2E25,25,8,50,Jonior,competition first,Younger,CN,Male,NOcost,NOcompetition,Unknown-peer,Unfair,UFad,Desire
C2C01,26,8,50,Jonior,control first,Younger,CN,Female,NOcost,NOcompetition,Unknown-peer,Unfair,UFdis,Desire
C2C02,27,8,53,Jonior,control first,Younger,CN,Female,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C2C03,28,8,53,Jonior,control first,Younger,CN,Male,NOcost,NOcompetition,Unknown-peer,Unfair,UFdis,Norm
C2C04,29,8,52,Jonior,control first,Younger,CN,Male,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C2C05,30,8,53,Jonior,control first,Younger,CN,Male,NOcost,NOcompetition,Unknown-peer,Unfair,UFad,Desire
C2C06,31,8,49,Jonior,control first,Younger,CN,Male,NOcost,NOcompetition,Unknown-peer,Unfair,UFdis,Norm
C2C07,32,8,50,Jonior,control first,Younger,CN,Female,NOcost,NOcompetition,Unknown-peer,Unfair,UFdis,Conduct
C2C08,33,8,52,Jonior,control first,Younger,CN,Male,NOcost,NOcompetition,Unknown-peer,Unfair,UFdis,Affiliation
C2C09,34,8,48,Jonior,control first,Younger,CN,Male,NOcost,NOcompetition,Unknown-peer,Unfair,UFdis,Conduct
C2C10,35,8,49,Jonior,control first,Younger,CN,Male,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C2C11,36,8,46,Jonior,control first,Younger,CN,Female,NOcost,NOcompetition,Unknown-peer,Unfair,UFad,Desire
C2C12,37,8,46,Jonior,control first,Younger,CN,Male,NOcost,NOcompetition,Unknown-peer,Unfair,UFdis,Desire
C2C13,38,8,53,Jonior,control first,Younger,CN,Male,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C2C14,39,8,53,Jonior,control first,Younger,CN,Male,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C2C15,40,8,48,Jonior,control first,Younger,CN,Female,NOcost,NOcompetition,Unknown-peer,Unfair,UFad,Desire
C2C16,41,8,49,Jonior,control first,Younger,CN,Male,NOcost,NOcompetition,Unknown-peer,Unfair,UFdis,Norm
C2C17,42,8,47,Jonior,control first,Younger,CN,Female,NOcost,NOcompetition,Unknown-peer,Unfair,UFad,Desire
C2C18,43,8,51,Jonior,control first,Younger,CN,Male,NOcost,NOcompetition,Unknown-peer,Unfair,UFdis,Desire
C2C19,44,8,48,Jonior,control first,Younger,CN,Male,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Conduct
C2C20,45,8,42,Jonior,control first,Younger,CN,Male,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C2C21,46,8,52,Jonior,control first,Younger,CN,Female,NOcost,NOcompetition,Unknown-peer,Fair,Fair,Norm
